Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Produtos complementares (product.metafields.shopify--discovery--product_recommendation.complementary_products),Produtos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products),Configurações de produtos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products_display),Impulsionamentos de produtos na pesquisa (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
kit-isca-artificial-lagartixa,,,,,,,,,Laranja Neon,,,8cm,,,A granel - 100 Unidades,,IS5121080100,20.0,,0,deny,manual,256.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/laranja-Neon.png?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Rapadura,,,6cm,,,Kit com 6 Unidades,,IS5109060006,20.0,,-10,deny,manual,10.40,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Rapadura.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Rapadura,,,6cm,,,A granel - 20 Unidades,,IS5109060020,20.0,,0,deny,manual,32.93,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Rapadura.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Rapadura,,,6cm,,,A granel - 100 Unidades,,IS5109060100,20.0,,0,deny,manual,148.21,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Rapadura.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Rapadura,,,8cm,,,Kit com 4 Unidades,,IS5109080004,20.0,,-1,deny,manual,12.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Rapadura.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Rapadura,,,8cm,,,A granel - 20 Unidades,,IS5109080020,20.0,,0,deny,manual,57.01,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Rapadura.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Rapadura,,,8cm,,,A granel - 100 Unidades,,IS5109080100,20.0,,0,deny,manual,256.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Rapadura.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Roxo Estelar,,,6cm,,,Kit com 6 Unidades,,IS5111060006,20.0,,0,deny,manual,10.40,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Roxo-Estelar.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Roxo Estelar,,,6cm,,,A granel - 20 Unidades,,IS5111060020,20.0,,0,deny,manual,32.93,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Roxo-Estelar.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Roxo Estelar,,,6cm,,,A granel - 100 Unidades,,IS5111060100,20.0,,0,deny,manual,148.21,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Roxo-Estelar.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Roxo Estelar,,,8cm,,,Kit com 4 Unidades,,IS5111080004,20.0,,0,deny,manual,12.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Roxo-Estelar.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Roxo Estelar,,,8cm,,,A granel - 20 Unidades,,IS5111080020,20.0,,0,deny,manual,57.01,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Roxo-Estelar.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Roxo Estelar,,,8cm,,,A granel - 100 Unidades,,IS5111080100,20.0,,0,deny,manual,256.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Roxo-Estelar.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Verde Neon,,,6cm,,,Kit com 6 Unidades,,IS5115060006,20.0,,0,deny,manual,10.40,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Verde-Neon.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Verde Neon,,,6cm,,,A granel - 20 Unidades,,IS5115060020,20.0,,0,deny,manual,32.93,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Verde-Neon.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Verde Neon,,,6cm,,,A granel - 100 Unidades,,IS5115060100,20.0,,0,deny,manual,148.21,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Verde-Neon.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Verde Neon,,,8cm,,,Kit com 4 Unidades,,IS5115080004,20.0,,0,deny,manual,12.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Verde-Neon.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Verde Neon,,,8cm,,,A granel - 20 Unidades,,IS5115080020,20.0,,0,deny,manual,57.01,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Verde-Neon.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Verde Neon,,,8cm,,,A granel - 100 Unidades,,IS5115080100,20.0,,0,deny,manual,256.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Verde-Neon.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Vermelho Holográfico,,,6cm,,,Kit com 6 Unidades,,IS5116060006,20.0,,0,deny,manual,10.40,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Vermelho-Holografico.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Vermelho Holográfico,,,6cm,,,A granel - 20 Unidades,,IS5116060020,20.0,,0,deny,manual,32.93,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Vermelho-Holografico.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Vermelho Holográfico,,,6cm,,,A granel - 100 Unidades,,IS5116060100,20.0,,0,deny,manual,148.21,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Vermelho-Holografico.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Vermelho Holográfico,,,8cm,,,Kit com 4 Unidades,,IS5116080004,20.0,,-1,deny,manual,12.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Vermelho-Holografico.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Vermelho Holográfico,,,8cm,,,A granel - 20 Unidades,,IS5115080020,20.0,,0,deny,manual,57.01,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Vermelho-Holografico.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Vermelho Holográfico,,,8cm,,,A granel - 100 Unidades,,IS5116080100,20.0,,0,deny,manual,256.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Vermelho-Holografico.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Véu da Noite,,,6cm,,,Kit com 6 Unidades,,IS5117060006,20.0,,0,deny,manual,10.40,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/veu-da-noite.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Véu da Noite,,,6cm,,,A granel - 20 Unidades,,IS5117060020,20.0,,0,deny,manual,32.93,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/veu-da-noite.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Véu da Noite,,,6cm,,,A granel - 100 Unidades,,IS5117060100,20.0,,0,deny,manual,148.21,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/veu-da-noite.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Véu da Noite,,,8cm,,,Kit com 4 Unidades,,IS5117080004,20.0,,0,deny,manual,12.00,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/veu-da-noite.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Véu da Noite,,,8cm,,,A granel - 20 Unidades,,IS5117080020,20.0,,0,deny,manual,57.01,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/veu-da-noite.jpg?v=1776350311,kg,,,
kit-isca-artificial-lagartixa,,,,,,,,,Véu da Noite,,,8cm,,,A granel - 100 Unidades,,IS5117080100,20.0,,0,deny,manual,256.50,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/veu-da-noite.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,Kit Isca Artificial Aji Nagare,"<p><span data-sheets-root=""1"">AjiNagare – A Isca do Movimento Perfeito<br><br>A AjiNagare é uma isca desenvolvida para pescarias ultrafinesse e inspirada no conceito japonês de Nagare (流れ), que significa fluxo ou correnteza. O nome foi escolhido justamente porque ela foi projetada para reproduzir um movimento de nado fluido e natural, acompanhando o fluxo da água e atraindo até os peixes mais desconfiados.<br><br>Seu corpo possui cortes laterais estrategicamente posicionados, que fazem a isca trabalhar de forma viva mesmo com toques sutis da ponta da vara. Ela pode ser usada de duas formas:<br><br>Com os cortes na horizontal: ideal para um trabalho mais provocativo, mantendo a isca mais tempo no mesmo ponto, realizando deslocamentos curtos e chamativos, perfeito para estimular ataques de peixes parados ou desconfiados.<br><br>Com os cortes na vertical: proporciona um trabalho mais direcionado ao recolhimento, criando movimentos laterais contínuos e realistas, ideal para cobrir mais área e procurar os peixes ativos.<br><br>Disponível em diversas cores, a AjiNagare é a escolha perfeita para quem busca uma isca versátil, capaz de trabalhar tanto em situações de peixes manhosos como em momentos de ataque mais agressivo.<br><br>#Ajing #AjiNagare #PescaUltralight #PescaFinesse #MicroIscas #SoftBait #FishingLife #Robalo #Peixes #PescariaProdutiva #IscasSoft #JigHead #ChumbadaOficial #Pescaria #Litoral #PescaEsportiva #Ultrafinesse #VaraLeve #Multifilamento #PescadorEsportivo</span></p>",Chumbada Oficial,Artigos esportivos > Atividades ao ar livre > Pesca > Equipamento de pesca > Iscas de pesca > Iscas artificiais de plástico macio,"","Aji, Aji Nagare, AjiNagare, Ajing, Isca, isca artificial, Todos",true,Cor,Amarelo Neon,,Tamanho,4.5cm,,Quantidade,Kit com 6 Unidades,,IS4901045006,11.1,,0,deny,manual,11.20,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/AjiNagare.jpg?v=1757703627,1,"",false,,,3603,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/amarelo-Neon.jpg?v=1776350311,kg,,,active
kit-isca-artificial-aji-nagare,,,,,,,,,Amarelo Neon,,,4.5cm,,,A granel - 20 Unidades,,IS4901045020,11.1,,-1,deny,manual,35.47,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/amarelo-Neon.jpg?v=1776350311,2,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/amarelo-Neon.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Amarelo Neon,,,4.5cm,,,A granel - 100 Unidades,,IS4901045100,11.1,,0,deny,manual,159.60,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Branco-perola.jpg?v=1776350311,3,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/amarelo-Neon.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Beijo da Sombra,,,4.5cm,,,Kit com 6 Unidades,,IS4903045006,11.1,,-3,deny,manual,11.20,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Capim-Rubi.jpg?v=1776350311,4,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/preto-brilhante.png?v=1782411246,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Beijo da Sombra,,,4.5cm,,,A granel - 20 Unidades,,IS4903045020,11.1,,0,deny,manual,35.47,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Glow.jpg?v=1776350311,5,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/preto-brilhante.png?v=1782411246,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Beijo da Sombra,,,4.5cm,,,A granel - 100 Unidades,,IS4903045100,11.1,,0,deny,manual,159.60,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/laranja-Neon.png?v=1776350311,6,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/preto-brilhante.png?v=1782411246,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Branco Pérola,,,4.5cm,,,Kit com 6 Unidades,,IS4931045006,11.1,,-1,deny,manual,11.20,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Pastel.jpg?v=1776350311,7,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Branco-perola.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Branco Pérola,,,4.5cm,,,A granel - 20 Unidades,,IS4931045020,11.1,,-1,deny,manual,35.47,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/preto-brilhante.png?v=1782411246,8,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Branco-perola.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Branco Pérola,,,4.5cm,,,A granel - 100 Unidades,,IS4931045100,11.1,,0,deny,manual,159.60,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Rapadura.jpg?v=1776350311,9,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Branco-perola.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Capim Rubi,,,4.5cm,,,Kit com 6 Unidades,,IS4904045006,11.1,,-6,deny,manual,11.20,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Roxo-Estelar.jpg?v=1776350311,10,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Capim-Rubi.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Capim Rubi,,,4.5cm,,,A granel - 20 Unidades,,IS4904045020,11.1,,0,deny,manual,35.47,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Verde-Neon.jpg?v=1776350311,11,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Capim-Rubi.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Capim Rubi,,,4.5cm,,,A granel - 100 Unidades,,IS4904045100,11.1,,0,deny,manual,159.60,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Vermelho-Holografico.jpg?v=1776350311,12,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Capim-Rubi.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Chá,,,4.5cm,,,Kit com 6 Unidades,,IS4905045006,11.1,,-5,deny,manual,11.20,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/veu-da-noite.jpg?v=1776350311,13,"",,,,,,,,,,,,,,,,,,,,,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Chá,,,4.5cm,,,A granel - 20 Unidades,,IS4905045020,11.1,,-1,deny,manual,35.47,,true,false,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Cha.jpg?v=1784303766,14,"",,,,,,,,,,,,,,,,,,,,,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Chá,,,4.5cm,,,A granel - 100 Unidades,,IS4905045100,11.1,,0,deny,manual,159.60,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Glow,,,4.5cm,,,Kit com 6 Unidades,,IS4907045006,11.1,,-6,deny,manual,11.20,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Glow.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Glow,,,4.5cm,,,A granel - 20 Unidades,,IS4907045020,11.1,,-1,deny,manual,35.47,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Glow.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Glow,,,4.5cm,,,A granel - 100 Unidades,,IS4907045100,11.1,,0,deny,manual,159.60,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Glow.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Laranja Neon,,,4.5cm,,,Kit com 6 Unidades,,IS4921045006,11.1,,-7,deny,manual,11.20,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/laranja-Neon.png?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Laranja Neon,,,4.5cm,,,A granel - 20 Unidades,,IS4921045020,11.1,,0,deny,manual,35.47,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/laranja-Neon.png?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Laranja Neon,,,4.5cm,,,A granel - 100 Unidades,,IS4921045100,11.1,,0,deny,manual,159.60,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/laranja-Neon.png?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Rapadura,,,4.5cm,,,Kit com 6 Unidades,,IS4909045006,11.1,,0,deny,manual,11.20,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Rapadura.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Rapadura,,,4.5cm,,,A granel - 20 Unidades,,IS4909045020,11.1,,-2,deny,manual,35.47,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Rapadura.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Rapadura,,,4.5cm,,,A granel - 100 Unidades,,IS4909045100,11.1,,0,deny,manual,159.60,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Rapadura.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Roxo Estelar,,,4.5cm,,,Kit com 6 Unidades,,IS4911045006,11.1,,-8,deny,manual,11.20,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Roxo-Estelar.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Roxo Estelar,,,4.5cm,,,A granel - 20 Unidades,,IS4911045020,11.1,,0,deny,manual,35.47,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Roxo-Estelar.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Roxo Estelar,,,4.5cm,,,A granel - 100 Unidades,,IS4911045100,11.1,,0,deny,manual,159.60,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Roxo-Estelar.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Verde Neon,,,4.5cm,,,Kit com 6 Unidades,,IS4915045006,11.1,,-2,deny,manual,11.20,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Verde-Neon.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Verde Neon,,,4.5cm,,,A granel - 20 Unidades,,IS4915045020,11.1,,0,deny,manual,35.47,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Verde-Neon.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Verde Neon,,,4.5cm,,,A granel - 100 Unidades,,IS4915045100,11.1,,0,deny,manual,159.60,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Verde-Neon.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Vermelho Holográfico,,,4.5cm,,,Kit com 6 Unidades,,IS4916045006,11.1,,-6,deny,manual,11.20,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Vermelho-Holografico.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Vermelho Holográfico,,,4.5cm,,,A granel - 20 Unidades,,IS4916045020,11.1,,-1,deny,manual,35.47,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Vermelho-Holografico.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Vermelho Holográfico,,,4.5cm,,,A granel - 100 Unidades,,IS4916045100,11.1,,0,deny,manual,159.60,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/Vermelho-Holografico.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Véu da Noite,,,4.5cm,,,Kit com 6 Unidades,,IS4917045006,11.1,,-2,deny,manual,11.20,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/veu-da-noite.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Véu da Noite,,,4.5cm,,,A granel - 20 Unidades,,IS4917045020,11.1,,0,deny,manual,35.47,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/veu-da-noite.jpg?v=1776350311,kg,,,
kit-isca-artificial-aji-nagare,,,,,,,,,Véu da Noite,,,4.5cm,,,A granel - 100 Unidades,,IS4917045100,11.1,,0,deny,manual,159.60,,true,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0454/5845/6736/files/veu-da-noite.jpg?v=1776350311,kg,,,
